Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1622,11361615,shelly_19,"2023-12-07 07:10:50",0.11760,1,shelly19
1623,11138466,KameliaDrenkova,"2023-11-05 21:39:40",0.11567,7,kameliadrenkova
1624,11252250,Kenzo714,"2023-11-16 06:02:09",0.10500,1,kenzo714
1625,11449675,"Silvio Baiguini","2023-12-28 17:47:16",0.10303,2,silviobaiguini
1626,11296339,"Anas Moutaoikil","2023-11-24 18:10:17",0.10250,1,anasmoutaoikil
1627,11377139,a.rehmn,"2023-12-10 18:19:03",0.10214,2,arehmn
1628,11413979,buzi123,"2023-12-19 08:42:02",0.10192,1,buzi123
1629,11445122,"David de la Torre Guzmán","2023-12-27 12:06:45",0.10160,1,daviddelatorreguzmn
1630,10173527,"Team +1","2023-11-07 04:18:33",0.10057,1,pakapro
1631,11269261,"Dylan Mango","2023-11-19 19:27:23",0.10053,1,dylanmango
1632,11407630,Fraimy,"2023-12-17 22:31:56",0.09989,3,fraimy
1633,11230334,smpotdar,"2023-11-30 15:42:44",0.09975,2,smpotdar
1634,10132148,Bumbumboris,"2023-11-28 13:04:10",0.09967,3,bumbumboris
1635,11335576,"Eloy BG","2023-12-02 19:06:01",0.09932,2,eloybg
1636,11189739,"Didula Samaraweera","2023-11-05 03:44:04",0.09914,1,didulasamaraweera
1637,11443419,Murata0916,"2023-12-27 02:50:35",0.09910,1,murata0916
1638,11448948,"Adewuyi Israel","2023-12-28 13:23:09",0.09900,1,adewuyiisrael
1639,11115372,"Gopalakrishnan Kumar","2023-12-16 06:40:22",0.09896,49,gopalakrishnankumar
1640,11261607,"Mostafa Hala","2023-11-17 23:18:32",0.09896,1,mostafahala
1641,11292589,"Muhammad Haseeb #2","2023-11-23 22:34:45",0.09896,1,haseebwar07
1642,11292836,"Handhika Pranata","2023-11-24 00:46:39",0.09896,1,dikapranata
1643,11328956,cyshcube,"2023-12-01 06:50:24",0.09896,1,cyhscube
1644,11330025,"Mohsen hadadi","2023-12-01 11:32:49",0.09896,1,mohsenhadadi
1645,11340000,"atsushi sakamoto","2023-12-03 20:57:19",0.09896,1,atsushisakamoto
1646,11351143,"Big A","2023-12-05 11:56:02",0.09896,1,arianaghamohseni
1647,11378905,leeseonje,"2023-12-11 05:02:07",0.09896,1,leeseonje
1648,11378870,haseongjae,"2023-12-11 05:27:32",0.09896,1,haseongjae
1649,11379964,justin11111,"2023-12-11 08:46:00",0.09896,1,justin11111
1650,11382614,Aruuum,"2023-12-11 22:28:50",0.09896,4,aruuum
1651,11388455,SouGouWang,"2023-12-13 02:14:11",0.09896,1,sougouwang
1652,11393183,Uniccc,"2023-12-14 03:37:49",0.09896,1,uniccc
1653,11399033,NAUKNIY.He,"2023-12-15 09:39:52",0.09896,1,naukniyhe
1654,11403560,zpz,"2023-12-16 15:57:47",0.09896,3,zpzzzz
1655,11406373,"Hongzhen Zhao","2023-12-17 13:59:01",0.09896,1,hongzhenzhao
1656,11411358,NorielA,"2023-12-18 17:19:36",0.09896,1,noriela
1657,11411688,"Mehdi Lotfian","2023-12-18 19:16:33",0.09896,1,mehdilotfian
1658,11417164,"reman emad muhammed","2023-12-19 23:40:38",0.09896,1,remanemadmuhammed
1659,11418862,ShayanSalehi81,"2023-12-20 06:18:41",0.09896,1,shayansalehi81
1660,11427094,"Moe Kancha","2023-12-21 19:46:48",0.09896,1,moekancha
1661,11427123,"Moe Joseph","2023-12-21 20:00:54",0.09896,1,moejoseph
1662,11427135,"Nasser Vahdani","2023-12-21 20:07:42",0.09896,1,nasservahdani
1663,11427159,"Saman Sarvari","2023-12-21 20:12:45",0.09896,1,samansarvari
1664,11427177,"Simin Toosani","2023-12-21 20:19:32",0.09896,1,simintoosani
1665,11427187,"Rozhin Refahi","2023-12-21 20:22:44",0.09896,1,rozhinrefahi
1666,11427200,"Morteza Alipoor","2023-12-21 20:27:45",0.09896,1,mortezaalipoor
1667,11427209,"Nima Razzaghi","2023-12-21 20:32:52",0.09896,1,nimarazzaghi
1668,11427224,"Selin Shokoohi","2023-12-21 20:37:12",0.09896,1,selinshokoohi
1669,11427240,"Sina Jalalzadeh","2023-12-21 20:44:44",0.09896,1,sinajalalzadeh
1670,11427255,"Farzaneh Binania","2023-12-21 20:50:50",0.09896,1,farzanehbinania
1671,11427262,"Pardis Keshavarz","2023-12-21 20:55:36",0.09896,1,pardiskeshavarz
1672,11427274,"Sogol Amjadi","2023-12-21 21:03:19",0.09896,1,sogolamjadi
1673,11427288,"Ramin Haddadan","2023-12-21 21:09:34",0.09896,1,raminhaddadan
1674,11427300,"Sobhan Ashoori","2023-12-21 21:15:35",0.09896,1,sobhanashoori
1675,11427311,"Parham Yabandeh","2023-12-21 21:22:25",0.09896,1,parhamyabandeh
1676,11428000,"Reza Vahidimajd","2023-12-22 04:07:04",0.09896,1,rezavahidimajd
1677,11432376,"Shaina Mehta","2023-12-23 12:02:28",0.09896,1,shainamehta
1678,11433606,"Taylan Jamire","2023-12-23 20:57:35",0.09896,1,taylanjamire
1679,11433615,"Julia Cortez","2023-12-23 21:04:03",0.09896,1,juliacortez
1680,11436085,"Armin Saghafian","2023-12-24 17:54:40",0.09896,1,arminsaghafian
1681,11436427,"Nahal Toroghi","2023-12-24 21:51:51",0.09896,1,nahaltoroghi
1682,11436437,"Sadra Mohaghegh","2023-12-24 22:00:12",0.09896,1,sadramohaghegh
1683,11436447,"Song Mae","2023-12-24 22:06:49",0.09896,1,songmae
1684,11436457,"Miha Patel","2023-12-24 22:12:32",0.09896,1,mihapatel
1685,11436464,"Rodrigo Sandip","2023-12-24 22:17:06",0.09896,1,rodrigosandip
1686,11436475,"Zoe Nicoleta","2023-12-24 22:23:38",0.09896,1,zoenicoleta
1687,11436482,"John Crono","2023-12-24 22:28:56",0.09896,1,johncrono
1688,11436494,"Hae Jue","2023-12-24 22:33:30",0.09896,1,haejue
1689,11436497,"Mike Disente","2023-12-24 22:37:35",0.09896,1,mikedisente
1690,11436501,"Cyrus Yale","2023-12-24 22:41:55",0.09896,1,cyrusyale
1691,11436504,"Yousef Ahmadi","2023-12-24 22:46:45",0.09896,1,yousefahmadi
1692,11436509,"Jean Rosball","2023-12-24 22:52:02",0.09896,1,jeanrosball
1693,11436546,"Grace McDona","2023-12-24 23:34:46",0.09896,1,gracemcdona
1694,11436557,"Celin Dapre","2023-12-24 23:41:00",0.09896,1,celindapre
1695,11436566,"Johannes Silva","2023-12-24 23:47:14",0.09896,1,johannessilva
1696,11436573,"Lucy Borsoir","2023-12-24 23:52:30",0.09896,1,lucyborsoir
1697,11436577,"Jae Sil Woo","2023-12-24 23:58:54",0.09896,1,jaesilwoo
1698,11436581,"Maria Scizanova","2023-12-25 00:04:45",0.09896,1,mariascizanova
1699,11436588,"Fred Tillman","2023-12-25 00:15:16",0.09896,1,fredtillman
1700,11445536,s110298,"2023-12-27 13:53:15",0.09896,1,s110298
1701,11447161,"Liu Xinyue21","2023-12-28 02:44:19",0.09896,1,liuxinyue21
1702,11453451,maskbnmask,"2023-12-29 22:02:03",0.09896,1,maskbnmask
1703,11221730,Sk,"2023-11-10 06:06:01",0.09885,1,shubhamkale23094
1704,3130912,"Zhanna Afanasyeva","2023-11-27 15:21:35",0.08992,1,zhanna2019
1705,11448411,"Chanda P","2023-12-28 10:26:28",0.08992,1,chandap
1706,11360756,sangbeom,"2023-12-07 06:29:48",0.05057,2,sangbeon
1707,11231170,KohTae,"2023-11-12 09:06:37",0.00000,1,kohtae
1708,11231529,"Lamim Zakir Pronay","2023-11-12 11:13:40",0.00000,1,lamimzakirpronay
1709,11299698,"Prateek Singh #2","2023-11-25 13:51:57",0.00000,1,prateeksingh12
1710,11350450,"Tien Hung","2023-12-05 09:36:23",0.00000,1,tienhung
1711,11381801,"Zafir Khalid","2023-12-11 15:45:47",0.00000,2,zafirmk
1712,11404171,"Tarun Angrish","2023-12-16 20:16:49",0.00000,1,tarunangrish
1713,9897310,"Deepanshu Rathi","2023-12-25 15:52:29",0.00000,1,deepanshurathi
